Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[55]     0.0    0.00    0.00      28         get_nb_displayed_proteins() [55]
-----------------------------------------------
                0.00    0.00      23/23          affect_atom(char*, int, int, composition*, element*, int) [48]
[56]     0.0    0.00    0.00      23         closest_int(double) [56]
-----------------------------------------------
                0.00    0.00       7/21          main [1]
                0.00    0.00       7/21          add_protein(char*, char*, complex*, double) [69]
                0.00    0.00       7/21          ascq_me_cleaning() [102]
[57]     0.0    0.00    0.00      21         free_n_formula(formula*, int) [57]
                0.00    0.00    1665/2287        free_composition(composition*, int) [32]
-----------------------------------------------
                0.00    0.00       7/14          fprintf_ascq_me_results(_IO_FILE*) [124]
                0.00    0.00       7/14          fprintf_ascq_me_results_table_form(_IO_FILE*) [9]
[58]     0.0    0.00    0.00      14         get_formula_from_sequence(char*) [58]
                0.00    0.00   17030/36266       add_formula(formula*, formula*) [19]
                0.00    0.00    8536/24073       get_util_formula(char const*) [20]
                0.00    0.00    8508/21270       get_amino_acid(char) [21]
                0.00    0.00      14/1682        copy_formula(formula*) [34]
-----------------------------------------------
                0.00    0.00       1/11          load_configuration(char*) [4]
                0.00    0.00       5/11          load_int_keyword(_IO_FILE*, char*) [62]
                0.00    0.00       5/11          load_float_keyword(_IO_FILE*, char*) [84]
[59]     0.0    0.00    0.00      11         get_distribution_activation() [59]
-----------------------------------------------
                0.00    0.00       1/10          fprintf_ascq_me_results(_IO_FILE*) [124]
                0.00    0.00       1/10          fprint_configuration(_IO_FILE*) [115]
                0.00    0.00       8/10          main [1]
[60]     0.0    0.00    0.00      10         is_decoy_mode_activated() [60]
-----------------------------------------------
                0.00    0.00      10/10          free_cplt(cleavePointList*) [66]
[61]     0.0    0.00    0.00      10         free_cpt(cleavePoint*) [61]
-----------------------------------------------
                0.00    0.00       9/9           load_configuration(char*) [4]
[62]     0.0    0.00    0.00       9         load_int_keyword(_IO_FILE*, char*) [62]
                0.00    0.00       9/719         read_line(_IO_FILE*) [39]
                0.00    0.00       5/11          get_distribution_activation() [59]
-----------------------------------------------
                0.00    0.00       8/8           enzym_load(char const*) [93]
[63]     0.0    0.00    0.00       8         stringToCpl(char*) [63]
-----------------------------------------------
                0.00    0.00       1/8           fprint_configuration(_IO_FILE*) [115]
                0.00    0.00       7/8           real_digest(char*) [70]
[64]     0.0    0.00    0.00       8         get_number_of_activated_modifications() [64]
-----------------------------------------------
                0.00    0.00       1/8           makewt(int, int*, double*) [136]
                0.00    0.00       7/8           cdft(int, int, double*, int*, double*) [44]
[65]     0.0    0.00    0.00       8         bitrv2(int, int*, double*) [65]
-----------------------------------------------
                0.00    0.00       8/8           free_enzt(enzyme*) [67]
[66]     0.0    0.00    0.00       8         free_cplt(cleavePointList*) [66]
                0.00    0.00      10/10          free_cpt(cleavePoint*) [61]
-----------------------------------------------
                0.00    0.00       8/8           free_enzym_table(enzyme_list*) [103]
[67]     0.0    0.00    0.00       8         free_enzt(enzyme*) [67]
                0.00    0.00       8/8           free_cplt(cleavePointList*) [66]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[68]     0.0    0.00    0.00       8         nextEntry(long*) [68]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[69]     0.0    0.00    0.00       7         add_protein(char*, char*, complex*, double) [69]
                0.00    0.00     555/1682        copy_formula(formula*) [34]
                0.00    0.00       7/28          get_nb_displayed_proteins() [55]
                0.00    0.00       7/7           copy_spectrum(complex*) [71]
                0.00    0.00       7/7           sort_and_init_with_peptide_scoring() [79]
                0.00    0.00       7/21          free_n_formula(formula*, int) [57]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[70]     0.0    0.00    0.00       7         real_digest(char*) [70]
                0.00    0.00       7/7           digest() [80]
                0.00    0.00       7/8           get_number_of_activated_modifications() [64]
                0.00    0.00       7/7           compute_equivalent_peptides() [75]
-----------------------------------------------
                0.00    0.00       7/7           add_protein(char*, char*, complex*, double) [69]
[71]     0.0    0.00    0.00       7         copy_spectrum(complex*) [71]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[72]     0.0    0.00    0.00       7         get_theo_spectrum() [72]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[73]     0.0    0.00    0.00       7         is_a_wanted_protein() [73]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[74]     0.0    0.00    0.00       7         get_formulae_of_peptides(int*) [74]
                0.00    0.00    9618/36266       add_formula(formula*, formula*) [19]
                0.00    0.00    5364/24073       get_util_formula(char const*) [20]
                0.00    0.00    4254/21270       get_amino_acid(char) [21]
                0.00    0.00     555/1682        copy_formula(formula*) [34]
                0.00    0.00     555/1111        get_peptide_charge_formula() [37]
-----------------------------------------------
                0.00    0.00       7/7           real_digest(char*) [70]
[75]     0.0    0.00    0.00       7         compute_equivalent_peptides() [75]
                0.00    0.00    1751/2306        get_peptide_sequence(int) [30]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[76]     0.0    0.00    0.00       7         save_partial_peptide_scoring(double*, int) [76]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[77]     0.0    0.00    0.00       7         get_current_peptide_score_save() [77]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[78]     0.0    0.00    0.00       7         get_current_peptide_score_size() [78]
-----------------------------------------------
                0.00    0.00       7/7           add_protein(char*, char*, complex*, double) [69]
[79]     0.0    0.00    0.00       7         sort_and_init_with_peptide_scoring() [79]
                0.00    0.00     555/2306        get_peptide_sequence(int) [30]
                0.00    0.00     555/555         get_peptide_formula_from_index(int) [43]
-----------------------------------------------
                0.00    0.00       7/7           real_digest(char*) [70]
[80]     0.0    0.00    0.00       7         digest() [80]
                0.00    0.00    9063/10963       get_weight(formula*) [22]
                0.00    0.00    4809/24073       get_util_formula(char const*) [20]
                0.00    0.00    4254/4254        cpl_isCleavage2(cleavePointList*, char, char, char) [26]
                0.00    0.00    4254/21270       get_amino_acid(char) [21]
                0.00    0.00     555/555         peptide_charge_weight() [41]
                0.00    0.00     475/555         free_peptide(peptide*) [40]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[81]     0.0    0.00    0.00       7         getSeq() [81]
-----------------------------------------------
                0.00    0.00       7/7           cdft(int, int, double*, int*, double*) [44]
[82]     0.0    0.00    0.00       7         cftfsub(int, double*, double*) [82]
                0.00    0.00      21/840         cftmdl(int, int, double*, double*) [38]
                0.00    0.00       7/280         cft1st(int, double*, double*) [45]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[83]     0.0    0.00    0.00       7         getDesc() [83]
-----------------------------------------------
                0.00    0.00       6/6           load_configuration(char*) [4]
[84]     0.0    0.00    0.00       6         load_float_keyword(_IO_FILE*, char*) [84]
                0.00    0.00       6/719         read_line(_IO_FILE*) [39]
                0.00    0.00       5/11          get_distribution_activation() [59]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[85]     0.0    0.00    0.00       3         add_chains(char const*, char const*) [85]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[86]     0.0    0.00    0.00       3         get_base_name() [86]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       2/3           fprint_configuration(_IO_FILE*) [115]
[87]     0.0    0.00    0.00       3         is_fasta_chosen() [87]
-----------------------------------------------
                0.00    0.00       1/2           fprintf_ascq_me_results_table_form(_IO_FILE*) [9]
                0.00    0.00       1/2           fprint_configuration(_IO_FILE*) [115]
[88]     0.0    0.00    0.00       2         get_maximum_mass() [88]
-----------------------------------------------
                0.00    0.00       1/2           fprintf_ascq_me_results_table_form(_IO_FILE*) [9]
                0.00    0.00       1/2           fprint_configuration(_IO_FILE*) [115]
[89]     0.0    0.00    0.00       2         get_minimum_mass() [89]
-----------------------------------------------
                0.00    0.00       2/2           load_configuration(char*) [4]
[90]     0.0    0.00    0.00       2         load_boolean_keyword(_IO_FILE*, char*) [90]
                0.00    0.00       2/719         read_line(_IO_FILE*) [39]
-----------------------------------------------
                0.00    0.00       2/2           fprint_configuration(_IO_FILE*) [115]
[91]     0.0    0.00    0.00       2         get_maximum_peptide_length() [91]
-----------------------------------------------
                0.00    0.00       2/2           fprint_configuration(_IO_FILE*) [115]
[92]     0.0    0.00    0.00       2         is_exp_protein_mass_activated() [92]
-----------------------------------------------
                0.00    0.00       1/1           init_util_digestion() [114]
[93]     0.0    0.00    0.00       1         enzym_load(char const*) [93]
                0.00    0.00       8/8           stringToCpl(char*) [63]
-----------------------------------------------
                0.00    0.00       1/1           load_string_keyword(_IO_FILE*, char const*) [3]
[94]     0.0    0.00    0.00       1         fastafopen(char const*, long*) [94]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[95]     0.0    0.00    0.00       1         get_specie() [95]
-----------------------------------------------
                0.00    0.00       1/1           ascq_me_configuration_cleaning() [133]
[96]     0.0    0.00    0.00       1         fastafclose() [96]
-----------------------------------------------
                0.00    0.00       1/1           ascq_me_configuration_cleaning() [133]
[97]     0.0    0.00    0.00       1         free_tables() [97]
                0.00    0.00       1/1           free_element_table(element*, int) [108]
                0.00    0.00       1/1           free_peptide_link() [106]
                0.00    0.00       1/1           free_amino_acid_table(amino_acid_CF*) [118]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[98]     0.0    0.00    0.00       1         get_threshold() [98]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[99]     0.0    0.00    0.00       1         formula_tochar(formula*) [99]
-----------------------------------------------
                0.00    0.00       1/1           ascq_me_configuration_cleaning() [133]
[100]    0.0    0.00    0.00       1         free_isodistrib() [100]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[101]    0.0    0.00    0.00       1         get_used_enzyme() [101]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[102]    0.0    0.00    0.00       1         ascq_me_cleaning() [102]
                0.00    0.00       7/21          free_n_formula(formula*, int) [57]
-----------------------------------------------
                0.00    0.00       1/1           free_util_digestion() [113]
[103]    0.0    0.00    0.00       1         free_enzym_table(enzyme_list*) [103]
                0.00    0.00       8/8           free_enzt(enzyme*) [67]
-----------------------------------------------
                0.00    0.00       1/1           fprintf_ascq_me_results_table_form(_IO_FILE*) [9]
[104]    0.0    0.00    0.00       1         get_exp_spectrum() [104]
-----------------------------------------------
                0.00    0.00       1/1           tables_initialisation() [120]
[105]    0.0    0.00    0.00       1         init_peptid_link(element*, int) [105]
                0.00    0.00      10/139         read_formula(char const*, element*, int) [51]
-----------------------------------------------
                0.00    0.00       1/1           free_tables() [97]
[106]    0.0    0.00    0.00       1         free_peptide_link() [106]
                0.00    0.00      10/56          free_formula(formula*) [54]
-----------------------------------------------
                0.00    0.00       1/1           tables_initialisation() [120]
[107]    0.0    0.00    0.00       1         get_element_table(char const*, int*) [107]
                0.00    0.00    2777/3646        read_until(_IO_FILE*, char) [27]
                0.00    0.00    2430/2559        jump_commentaries(_IO_FILE*, char) [29]
                0.00    0.00    1737/2297        jump_a_line(_IO_FILE*) [31]
                0.00    0.00     692/719         read_line(_IO_FILE*) [39]
-----------------------------------------------
                0.00    0.00       1/1           free_tables() [97]
[108]    0.0    0.00    0.00       1         free_element_table(element*, int) [108]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[109]    0.0    0.00    0.00       1         get_fasta_filename() [109]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[110]    0.0    0.00    0.00       1         get_gaussian_value() [110]
-----------------------------------------------
                0.00    0.00       1/1           load_configuration(char*) [4]
[111]    0.0    0.00    0.00       1         load_modifications(char const*) [111]
                0.00    0.00     150/3646        read_until(_IO_FILE*, char) [27]
                0.00    0.00     100/2559        jump_commentaries(_IO_FILE*, char) [29]
                0.00    0.00      56/64          get_element_table() [52]
                0.00    0.00      56/64          get_element_table_size() [53]
                0.00    0.00      56/139         read_formula(char const*, element*, int) [51]
                0.00    0.00      50/2297        jump_a_line(_IO_FILE*) [31]
-----------------------------------------------
                0.00    0.00       1/1           default_peptide_charge() [121]
[112]    0.0    0.00    0.00       1         set_peptide_charge(char const*) [112]
                0.00    0.00       1/64          get_element_table_size() [53]
                0.00    0.00       1/64          get_element_table() [52]
                0.00    0.00       1/139         read_formula(char const*, element*, int) [51]
-----------------------------------------------
                0.00    0.00       1/1           ascq_me_configuration_cleaning() [133]
[113]    0.0    0.00    0.00       1         free_util_digestion() [113]
                0.00    0.00      80/555         free_peptide(peptide*) [40]
                0.00    0.00       1/1           free_enzym_table(enzyme_list*) [103]
                0.00    0.00       1/56          free_formula(formula*) [54]
-----------------------------------------------
                0.00    0.00       1/1           load_configuration(char*) [4]
[114]    0.0    0.00    0.00       1         init_util_digestion() [114]
                0.00    0.00       1/1           default_peptide_charge() [121]
                0.00    0.00       1/1           enzym_load(char const*) [93]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[115]    0.0    0.00    0.00       1         fprint_configuration(_IO_FILE*) [115]
                0.00    0.00       6/1249        get_atom_quantity(char const*) [35]
                0.00    0.00       2/2           get_maximum_peptide_length() [91]
                0.00    0.00       2/3           is_fasta_chosen() [87]
                0.00    0.00       2/2           is_exp_protein_mass_activated() [92]
                0.00    0.00       1/1           get_nb_missed_cleavages() [125]
                0.00    0.00       1/1           get_activation_full_digest() [130]
                0.00    0.00       1/10          is_decoy_mode_activated() [60]
                0.00    0.00       1/1111        get_peptide_charge_formula() [37]
                0.00    0.00       1/1           formula_tochar(formula*) [99]
                0.00    0.00       1/1           get_used_enzyme() [101]
                0.00    0.00       1/8           get_number_of_activated_modifications() [64]
                0.00    0.00       1/1           get_fasta_filename() [109]
                0.00    0.00       1/1           get_specie() [95]
                0.00    0.00       1/28          get_nb_displayed_proteins() [55]
                0.00    0.00       1/1           get_spectrum_precision() [123]
                0.00    0.00       1/1           get_spectrum_maximum_mass() [129]
                0.00    0.00       1/1           get_peptide_precision() [119]
                0.00    0.00       1/1           get_peptide_maximum_mass() [127]
                0.00    0.00       1/1           get_gaussian_value() [110]
                0.00    0.00       1/1           get_experimental_filename() [128]
                0.00    0.00       1/2           get_minimum_mass() [89]
                0.00    0.00       1/2           get_maximum_mass() [88]
                0.00    0.00       1/1           get_scoring_sensitivity() [126]
                0.00    0.00       1/1           get_threshold() [98]
                0.00    0.00       1/1           get_minimum_peptide_number() [131]
                0.00    0.00       1/1           get_minimum_matched_peptide_number() [135]
-----------------------------------------------
                0.00    0.00       1/1           tables_initialisation() [120]
[116]    0.0    0.00    0.00       1         get_amino_acid_table(char const*, element*, int) [116]
                0.00    0.00      66/139         read_formula(char const*, element*, int) [51]
                0.00    0.00       3/1682        copy_formula(formula*) [34]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[117]    0.0    0.00    0.00       1         init_ascq_me_display() [117]
                0.00    0.00      20/28          get_nb_displayed_proteins() [55]
-----------------------------------------------
                0.00    0.00       1/1           free_tables() [97]
[118]    0.0    0.00    0.00       1         free_amino_acid_table(amino_acid_CF*) [118]
                0.00    0.00      25/56          free_formula(formula*) [54]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[119]    0.0    0.00    0.00       1         get_peptide_precision() [119]
-----------------------------------------------
                0.00    0.00       1/1           load_configuration(char*) [4]
[120]    0.0    0.00    0.00       1         tables_initialisation() [120]
                0.00    0.00       1/1           get_element_table(char const*, int*) [107]
                0.00    0.00       1/64          get_element_table_size() [53]
                0.00    0.00       1/1           get_amino_acid_table(char const*, element*, int) [116]
                0.00    0.00       1/1           init_peptid_link(element*, int) [105]
                0.00    0.00       1/64          get_element_table() [52]
-----------------------------------------------
                0.00    0.00       1/1           init_util_digestion() [114]
[121]    0.0    0.00    0.00       1         default_peptide_charge() [121]
                0.00    0.00       1/1           set_peptide_charge(char const*) [112]
-----------------------------------------------
                0.00    0.00       1/1           ascq_me_configuration_cleaning() [133]
[122]    0.0    0.00    0.00       1         free_all_modifications() [122]
                0.00    0.00      56/2287        free_composition(composition*, int) [32]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[123]    0.0    0.00    0.00       1         get_spectrum_precision() [123]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[124]    0.0    0.00    0.00       1         fprintf_ascq_me_results(_IO_FILE*) [124]
                0.00    0.00     562/10963       get_weight(formula*) [22]
                0.00    0.00     157/157         get_peptide_score_threshold() [50]
                0.00    0.00       7/14          get_formula_from_sequence(char*) [58]
                0.00    0.00       7/56          free_formula(formula*) [54]
                0.00    0.00       1/10          is_decoy_mode_activated() [60]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[125]    0.0    0.00    0.00       1         get_nb_missed_cleavages() [125]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[126]    0.0    0.00    0.00       1         get_scoring_sensitivity() [126]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[127]    0.0    0.00    0.00       1         get_peptide_maximum_mass() [127]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[128]    0.0    0.00    0.00       1         get_experimental_filename() [128]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[129]    0.0    0.00    0.00       1         get_spectrum_maximum_mass() [129]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[130]    0.0    0.00    0.00       1         get_activation_full_digest() [130]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[131]    0.0    0.00    0.00       1         get_minimum_peptide_number() [131]
-----------------------------------------------
                0.00    0.00       1/1           ascq_me_configuration_cleaning() [133]
[132]    0.0    0.00    0.00       1         free_activated_modification() [132]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[133]    0.0    0.00    0.00       1         ascq_me_configuration_cleaning() [133]
                0.00    0.00       1/1           free_activated_modification() [132]
                0.00    0.00       1/1           fastafclose() [96]
                0.00    0.00       1/1           free_util_digestion() [113]
                0.00    0.00       1/1           free_isodistrib() [100]
                0.00    0.00       1/1           free_all_modifications() [122]
                0.00    0.00       1/1           free_tables() [97]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[134]    0.0    0.00    0.00       1         fprintf_ascq_me_peptide_scoring(_IO_FILE*) [134]
                0.00    0.00     266/10963       get_weight(formula*) [22]
-----------------------------------------------
                0.00    0.00       1/1           fprint_configuration(_IO_FILE*) [115]
[135]    0.0    0.00    0.00       1         get_minimum_matched_peptide_number() [135]
-----------------------------------------------
                0.00    0.00       1/1           cdft(int, int, double*, int*, double*) [44]
[136]    0.0    0.00    0.00       1         makewt(int, int*, double*) [136]
                0.00    0.00       1/8           bitrv2(int, int*, double*) [65]
-----------------------------------------------
                0.00    0.00       1/1           init_distrib() [5]
[137]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int) [137]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [85] add_chains(char const*, char const*) [89] get_minimum_mass() [128] get_experimental_filename()
  [46] bitrv2conj(int, int*, double*) [20] get_util_formula(char const*) [58] get_formula_from_sequence(char*)
  [93] enzym_load(char const*) [105] init_peptid_link(element*, int) [55] get_nb_displayed_proteins()
  [94] fastafopen(char const*, long*) [62] load_int_keyword(_IO_FILE*, char*) [129] get_spectrum_maximum_mass()
  [36] get_X_atom(char*)     [106] free_peptide_link()    [49] is_verbose_mode_activated()
  [95] get_specie()           [35] get_atom_quantity(char const*) [130] get_activation_full_digest()
  [22] get_weight(formula*)  [107] get_element_table(char const*, int*) [91] get_maximum_peptide_length()
  [27] read_until(_IO_FILE*, char) [52] get_element_table() [131] get_minimum_peptide_number()
  [18] add_element(formula*, composition*) [72] get_theo_spectrum() [37] get_peptide_charge_formula()
  [19] add_formula(formula*, formula*) [29] jump_commentaries(_IO_FILE*, char) [75] compute_equivalent_peptides()
  [69] add_protein(char*, char*, complex*, double) [108] free_element_table(element*, int) [132] free_activated_modification()
  [48] affect_atom(char*, int, int, composition*, element*, int) [109] get_fasta_filename() [59] get_distribution_activation()
  [56] closest_int(double)   [110] get_gaussian_value()   [50] get_peptide_score_threshold()
  [23] copy_isotop(isotop*, int) [4] load_configuration(char*) [76] save_partial_peptide_scoring(double*, int)
  [96] fastafclose()          [84] load_float_keyword(_IO_FILE*, char*) [92] is_exp_protein_mass_activated()
  [97] free_tables()         [111] load_modifications(char const*) [133] ascq_me_configuration_cleaning()
  [31] jump_a_line(_IO_FILE*) [112] set_peptide_charge(char const*) [77] get_current_peptide_score_save()
  [28] jump_blanks(_IO_FILE*) [17] compute_correlation(int, complex*) [78] get_current_peptide_score_size()
  [70] real_digest(char*)    [113] free_util_digestion()  [43] get_peptide_formula_from_index(int)
  [63] stringToCpl(char*)    [114] init_util_digestion() [134] fprintf_ascq_me_peptide_scoring(_IO_FILE*)
  [34] copy_formula(formula*) [73] is_a_wanted_protein()   [2] optimized_isotopic_distribution(formula*, int)
  [24] free_element(element*)  [3] load_string_keyword(_IO_FILE*, char const*) [9] fprintf_ascq_me_results_table_form(_IO_FILE*)
  [54] free_formula(formula*) [115] fprint_configuration(_IO_FILE*) [135] get_minimum_matched_peptide_number()
  [40] free_peptide(peptide*) [116] get_amino_acid_table(char const*, element*, int) [79] sort_and_init_with_peptide_scoring()
   [5] init_distrib()         [30] get_peptide_sequence(int) [64] get_number_of_activated_modifications()
  [51] read_formula(char const*, element*, int) [117] init_ascq_me_display() [44] cdft(int, int, double*, int*, double*)
  [71] copy_spectrum(complex*) [90] load_boolean_keyword(_IO_FILE*, char*) [65] bitrv2(int, int*, double*)
  [86] get_base_name()       [118] free_amino_acid_table(amino_acid_CF*) [45] cft1st(int, double*, double*)
  [98] get_threshold()       [119] get_peptide_precision() [38] cftmdl(int, int, double*, double*)
  [10] read_spectrum(char const*) [41] peptide_charge_weight() [80] digest()
  [99] formula_tochar(formula*) [120] tables_initialisation() [81] getSeq()
  [57] free_n_formula(formula*, int) [7] complex_multiplication(complex, complex) [136] makewt(int, int*, double*)
  [21] get_amino_acid(char)  [121] default_peptide_charge() [47] cftbsub(int, double*, double*)
  [26] cpl_isCleavage2(cleavePointList*, char, char, char) [122] free_all_modifications() [82] cftfsub(int, double*, double*)
 [100] free_isodistrib()      [53] get_element_table_size() [83] getDesc()
 [101] get_used_enzyme()     [123] get_spectrum_precision() [61] free_cpt(cleavePoint*)
  [87] is_fasta_chosen()       [6] integral_normalization(double, int, complex*) [8] get_step()
 [102] ascq_me_cleaning()    [124] fprintf_ascq_me_results(_IO_FILE*) [66] free_cplt(cleavePointList*)
  [33] copy_composition(composition*, int) [125] get_nb_missed_cleavages() [67] free_enzt(enzyme*)
  [25] copy_one_element(element*) [126] get_scoring_sensitivity() [68] nextEntry(long*)
  [32] free_composition(composition*, int) [60] is_decoy_mode_activated() [39] read_line(_IO_FILE*)
 [103] free_enzym_table(enzyme_list*) [74] get_formulae_of_peptides(int*) [137] __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int)
 [104] get_exp_spectrum()    [127] get_peptide_maximum_mass()
  [88] get_maximum_mass()     [42] is_equivalent_to_another(int)
